Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Tipo de prestador;Especialidad
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Dosaje Hormonal
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Estudios Nefrologicos
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Micologia
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Laboratorio Radioinmunoensayo
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Litotricia
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Monitoreo Fetal
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Presurometria
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Psicoprofilaxis del parto
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Radiologia
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Radiologia Infantil
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Resonancia Magnetica Nuclear
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Tomografia Computada
SANATORIO ANCHORENA ITOIZ;30708049928;10255;1;Buenos Aires;GBA SUR;Avellaneda;Avellaneda;Alsina 174;48397100;Diagnostico;Urodinamia
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Alergia e Inmunologia
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Bacteriologia y Serologia
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Dosaje Hormonal
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Estudios Nefrologicos
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
LABORATORIO MARPES Y POSLEMAN;30714595357;10595;1;Buenos Aires;GBA NORTE;San Isidro;Martinez;Monseñor Larumbe 684;4792-7719;Diagnostico;Laboratorio Radioinmunoensayo
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Alergia e Inmunologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Cardiologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Clinica Medica
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Endocrinologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Fisiatria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Flebologia y Linfologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Ginecologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Neumonologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Neurologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Nutricion
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Oftalmologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Otorrinolaringologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Otorrinolaringologia Infantil
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Pediatria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Proctologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Traumatologia y Ortopedia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Traumatologia y Ortopedia Infantil
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Urologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;EspecialidadesAmbulatorio;Urologia Infantil
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Audiometria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Colposcopia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Eco-Doppler
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Ecografia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Ecografia Infantil
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Eco Estres
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Electrocardiograma
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Ergometria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Espirometria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Espirometria Infantil
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Fonoaudiologia y Foniatria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Holter
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Kinesiologia
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Presurometria
MEDICINA ASISTENCIAL DE SERVICIOS;30708079738;56999;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Moreno 565;1154195686;Diagnostico;Rehabilitacion Cardiaca
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Anatomia Patologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Densitometria Osea
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Eco-Doppler
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Ecografia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Ecografia Infantil
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Electrocardiograma
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Electroencefalograma
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Electromiograma
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Ergometria
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Espirometria
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Estudios mamarios
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Holter
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Presurometria
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Radiologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Radiologia Infantil
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Resonador abierto
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Resonancia Magnetica Nuclear
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Tomografia Computada
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 822;1126243282;Diagnostico;Tomografo abierto
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Alergia e Inmunologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Bacteriologia y Serologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Dosaje Hormonal
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Estudios Nefrologicos
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Micologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 816;1122445894;Diagnostico;Laboratorio Radioinmunoensayo
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Alergia e Inmunologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Bacteriologia y Serologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Dosaje Hormonal
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Estudios Nefrologicos
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Micologia
INSTITUTO DR GUILLERMO ROSSI ADROGUE IMAGENES;30714334723;57001;3;Buenos Aires;GBA SUR;Lomas de Zamora;Banfield;Av. Hipolito Yrigoyen 7128;1151590830;Diagnostico;Laboratorio Radioinmunoensayo
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Alergia e Inmunologia
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Bacteriologia y Serologia
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Dosaje Hormonal
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Estudios Nefrologicos
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Micologia
ANALISIS INTEGRALES DRES BAVASSO;30584651985;58410;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 07;Flores;Boyaca 877;4632-8977;Diagnostico;Laboratorio Radioinmunoensayo
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Eco-Doppler
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Ecografia
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Ecografia Infantil
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Estudios mamarios
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Radiologia
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Radiologia Infantil
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Resonador abierto
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Resonancia Magnetica Nuclear
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Alberdi 3172;4287-4601;Diagnostico;Tomografia Computada
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Eco-Doppler
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Ecografia
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Ecografia Infantil
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Electrocardiograma
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Radiologia
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Radiologia Infantil
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Resonador abierto
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Resonancia Magnetica Nuclear
RADIOMED ANDRADE JAIME Y SCHERER ENRIQUE;30716083566;61517;2;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Av. Mitre 268;11-5663-8982;Diagnostico;Tomografia Computada
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Densitometria Osea
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Eco-Doppler
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Ecografia
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Estudios mamarios
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Radiologia
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Radiologia Infantil
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Resonancia Magnetica Nuclear
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Tomografia Computada
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;1;Buenos Aires;GBA SUR;Lomas de Zamora;Lomas de Zamora;Hipolito Yrigoyen 8394;4292-2444;Diagnostico;Tomografo abierto
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Eco-Doppler
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Ecografia
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Ecografia Infantil
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Estudios mamarios
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Radiologia
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Radiologia Infantil
RDA RADIOLOGIA DIAGNOSTICA ARGENTINA;30708318465;62087;2;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 564;4292-9991;Diagnostico;Resonancia Magnetica Nuclear
